-3.029999999999999924e-04,1.635649999999999882e-01,-7.823999999999999358e-03,4.328040475259999745e+06
9.179999999999999792e-04,1.513480000000000103e-01,-2.936999999999999941e-03,4.328040477686000057e+06
9.179999999999999792e-04,1.318000000000000005e-01,-4.158000000000000237e-03,4.328040480112000369e+06
3.361999999999999971e-03,1.146960000000000063e-01,-1.026700000000000008e-02,4.328040482537999749e+06
1.528999999999999977e-03,1.061440000000000022e-01,-1.087800000000000052e-02,4.328040484964000061e+06
-9.139999999999999904e-04,1.018680000000000002e-01,-8.434000000000000524e-03,4.328040487390000373e+06
-9.139999999999999904e-04,9.087199999999999445e-02,-1.087800000000000052e-02,4.328040489815999754e+06
-9.139999999999999904e-04,9.148299999999999488e-02,-1.454300000000000037e-02,4.328040492242000066e+06
-9.139999999999999904e-04,9.942499999999999949e-02,-1.209999999999999964e-02,4.328040494668000378e+06
-9.139999999999999904e-04,1.061440000000000022e-01,-9.655999999999999653e-03,4.328040497093999758e+06
1.528999999999999977e-03,9.942499999999999949e-02,-9.044999999999999221e-03,4.328040499520000070e+06
9.179999999999999792e-04,8.842899999999999372e-02,-1.209999999999999964e-02,4.328040501946000382e+06
9.179999999999999792e-04,6.765999999999999792e-02,-1.026700000000000008e-02,4.328040504371999763e+06
-9.139999999999999904e-04,5.299899999999999750e-02,-1.271000000000000081e-02,4.328040506798000075e+06
-3.357999999999999874e-03,4.872300000000000242e-02,-1.942999999999999935e-02,4.328040509224000387e+06
-2.135999999999999878e-03,5.422099999999999836e-02,-2.004099999999999979e-02,4.328040511649999768e+06
-2.746999999999999876e-03,6.155100000000000154e-02,-1.637600000000000167e-02,4.328040514076000080e+06
-3.968000000000000173e-03,6.155100000000000154e-02,-1.209999999999999964e-02,4.328040516502000391e+06
-3.968000000000000173e-03,5.360999999999999793e-02,-1.515400000000000080e-02,4.328040518927999772e+06
-4.578999999999999737e-03,3.894899999999999751e-02,-1.759700000000000153e-02,4.328040521354000084e+06
-2.746999999999999876e-03,2.306599999999999970e-02,-1.698600000000000110e-02,4.328040523780000396e+06
-3.357999999999999874e-03,-1.459999999999999981e-04,-1.454300000000000037e-02,4.328040526205999777e+06
-2.746999999999999876e-03,-1.602900000000000158e-02,-1.942999999999999935e-02,4.328040528632000089e+06
-4.578999999999999737e-03,-2.763499999999999984e-02,-2.492799999999999877e-02,4.328040531058000401e+06
-5.800999999999999733e-03,-2.946800000000000114e-02,-2.370600000000000138e-02,4.328040533483999781e+06
-4.578999999999999737e-03,-3.191100000000000186e-02,-1.820799999999999849e-02,4.328040535910000093e+06
-7.022999999999999729e-03,-3.313300000000000273e-02,-1.515400000000000080e-02,4.328040538336000405e+06
-7.022999999999999729e-03,-4.168499999999999983e-02,-1.454300000000000037e-02,4.328040540761999786e+06
-3.968000000000000173e-03,-5.023699999999999694e-02,-1.759700000000000153e-02,4.328040543188000098e+06
-3.357999999999999874e-03,-6.123300000000000270e-02,-1.759700000000000153e-02,4.328040545614000410e+06
-3.357999999999999874e-03,-8.444599999999999329e-02,-1.576500000000000123e-02,4.328040548039999790e+06
-1.525000000000000097e-03,-1.107130000000000059e-01,-1.332099999999999951e-02,4.328040550466000102e+06
-1.525000000000000097e-03,-1.296499999999999875e-01,-1.515400000000000080e-02,4.328040552892000414e+06
-2.135999999999999878e-03,-1.339259999999999895e-01,-2.004099999999999979e-02,4.328040555317999795e+06
-1.525000000000000097e-03,-1.369799999999999907e-01,-1.881899999999999892e-02,4.328040557744000107e+06
-1.525000000000000097e-03,-1.498079999999999967e-01,-9.655999999999999653e-03,4.328040560170000419e+06
3.080000000000000055e-04,-1.693560000000000065e-01,-4.158000000000000237e-03,4.328040562594999559e+06
1.528999999999999977e-03,-1.809620000000000117e-01,-1.026700000000000008e-02,4.328040565020999871e+06
1.528999999999999977e-03,-1.766860000000000097e-01,-1.881899999999999892e-02,4.328040567447000183e+06
1.528999999999999977e-03,-1.675230000000000052e-01,-1.759700000000000153e-02,4.328040569872999564e+06
2.750999999999999973e-03,-1.620260000000000034e-01,-4.768999999999999802e-03,4.328040572298999876e+06
3.361999999999999971e-03,-1.601930000000000021e-01,-1.714999999999999945e-03,4.328040574725000188e+06
4.584000000000000401e-03,-1.571390000000000009e-01,-1.209999999999999964e-02,4.328040577150999568e+06
3.361999999999999971e-03,-1.546949999999999992e-01,-1.759700000000000153e-02,4.328040579576999880e+06
2.139999999999999975e-03,-1.583600000000000008e-01,-5.990999999999999798e-03,4.328040582003000192e+06
2.750999999999999973e-03,-1.736320000000000086e-01,3.171999999999999906e-03,4.328040584428999573e+06
2.139999999999999975e-03,-1.901249999999999885e-01,-5.380000000000000233e-03,4.328040586854999885e+06
2.750999999999999973e-03,-1.986769999999999925e-01,-1.759700000000000153e-02,4.328040589281000197e+06
2.750999999999999973e-03,-1.986769999999999925e-01,-1.637600000000000167e-02,4.328040591706999578e+06
2.750999999999999973e-03,-2.011209999999999942e-01,-4.768999999999999802e-03,4.328040594132999890e+06
9.179999999999999792e-04,-2.011209999999999942e-01,1.338999999999999913e-03,4.328040596559000202e+06
2.139999999999999975e-03,-1.974559999999999926e-01,-5.990999999999999798e-03,4.328040598984999582e+06
9.179999999999999792e-04,-1.895139999999999880e-01,-1.332099999999999951e-02,4.328040601410999894e+06
9.179999999999999792e-04,-1.858489999999999864e-01,-9.044999999999999221e-03,4.328040603837000206e+06
9.179999999999999792e-04,-1.791300000000000114e-01,1.338999999999999913e-03,4.328040606262999587e+06
9.179999999999999792e-04,-1.779080000000000106e-01,4.394000000000000336e-03,4.328040608688999899e+06
2.750999999999999973e-03,-1.797410000000000119e-01,-3.546999999999999806e-03,4.328040611115000211e+06
3.361999999999999971e-03,-1.846279999999999866e-01,-9.655999999999999653e-03,4.328040613540999591e+06
2.139999999999999975e-03,-1.815730000000000122e-01,-9.044999999999999221e-03,4.328040615966999903e+06
9.179999999999999792e-04,-1.742430000000000090e-01,-4.158000000000000237e-03,4.328040618393000215e+06
9.179999999999999792e-04,-1.608040000000000025e-01,-4.158000000000000237e-03,4.328040620818999596e+06
3.080000000000000055e-04,-1.510299999999999976e-01,-1.087800000000000052e-02,4.328040623244999908e+06
9.179999999999999792e-04,-1.388129999999999920e-01,-1.271000000000000081e-02,4.328040625671000220e+06
3.361999999999999971e-03,-1.223189999999999972e-01,-1.026700000000000008e-02,4.328040628096999601e+06
3.361999999999999971e-03,-1.058260000000000034e-01,-4.158000000000000237e-03,4.328040630522999913e+06
5.194999999999999965e-03,-9.727399999999999936e-02,-4.768999999999999802e-03,4.328040632949000224e+06
5.805000000000000264e-03,-8.566699999999999315e-02,-9.655999999999999653e-03,4.328040635374999605e+06
6.415999999999999828e-03,-7.772600000000000342e-02,-1.271000000000000081e-02,4.328040637800999917e+06
7.637999999999999824e-03,-6.856299999999999895e-02,-1.332099999999999951e-02,4.328040640227000229e+06
7.637999999999999824e-03,-6.917399999999999938e-02,-1.393199999999999994e-02,4.328040642652999610e+06
8.859999999999999820e-03,-6.734099999999999808e-02,-1.637600000000000167e-02,4.328040645078999922e+06
1.008099999999999968e-02,-5.817900000000000155e-02,-2.004099999999999979e-02,4.328040647505000234e+06
1.008099999999999968e-02,-3.618699999999999695e-02,-2.187300000000000008e-02,4.328040649930999614e+06
1.130300000000000055e-02,-1.358499999999999985e-02,-2.187300000000000008e-02,4.328040652356999926e+06
1.252499999999999968e-02,5.962000000000000285e-03,-2.553899999999999920e-02,4.328040654783000238e+06
1.374700000000000054e-02,2.428800000000000056e-02,-2.614899999999999863e-02,4.328040657208999619e+06
1.741200000000000039e-02,4.139199999999999824e-02,-2.798199999999999993e-02,4.328040659634999931e+06
2.290999999999999981e-02,5.727499999999999952e-02,-2.920400000000000079e-02,4.328040662060000002e+06
3.146199999999999691e-02,7.499000000000000110e-02,-3.164700000000000152e-02,4.328040664486000314e+06
3.573799999999999893e-02,9.148299999999999488e-02,-3.286900000000000238e-02,4.328040666911999695e+06
4.856599999999999806e-02,9.942499999999999949e-02,-2.675999999999999907e-02,4.328040669338000007e+06
6.200499999999999762e-02,1.104200000000000043e-01,-2.248400000000000051e-02,4.328040671764000319e+06
6.261600000000000499e-02,1.214159999999999962e-01,-2.187300000000000008e-02,4.328040674189999700e+06
5.223099999999999965e-02,1.379090000000000038e-01,-2.431699999999999834e-02,4.328040676616000012e+06
3.695999999999999980e-02,1.525700000000000112e-01,-2.675999999999999907e-02,4.328040679042000324e+06
2.535300000000000054e-02,1.708959999999999924e-01,-2.248400000000000051e-02,4.328040681467999704e+06
1.496800000000000040e-02,1.904430000000000012e-01,-2.187300000000000008e-02,4.328040683894000016e+06
7.637999999999999824e-03,2.051040000000000085e-01,-2.431699999999999834e-02,4.328040686320000328e+06
2.139999999999999975e-03,2.075480000000000103e-01,-2.309500000000000094e-02,4.328040688745999709e+06
-1.525000000000000097e-03,1.971630000000000049e-01,-1.942999999999999935e-02,4.328040691172000021e+06
-2.746999999999999876e-03,1.831129999999999980e-01,-1.820799999999999849e-02,4.328040693598000333e+06
-4.578999999999999737e-03,1.708959999999999924e-01,-2.065200000000000022e-02,4.328040696023999713e+06
-4.578999999999999737e-03,1.519590000000000107e-01,-1.942999999999999935e-02,4.328040698450000025e+06
-5.190000000000000169e-03,1.171399999999999941e-01,-1.576500000000000123e-02,4.328040700876000337e+06
-4.578999999999999737e-03,6.949199999999999822e-02,-1.148899999999999921e-02,4.328040703301999718e+06
-3.357999999999999874e-03,1.695800000000000085e-02,-1.087800000000000052e-02,4.328040705728000030e+06
-3.357999999999999874e-03,-3.130000000000000143e-02,-1.393199999999999994e-02,4.328040708154000342e+06
-3.968000000000000173e-03,-6.673099999999999865e-02,-1.454300000000000037e-02,4.328040710579999723e+06
-5.800999999999999733e-03,-9.360899999999999777e-02,-1.087800000000000052e-02,4.328040713006000035e+06
-5.190000000000000169e-03,-1.101020000000000054e-01,-5.380000000000000233e-03,4.328040715432000346e+06
-7.022999999999999729e-03,-1.186539999999999956e-01,-4.158000000000000237e-03,4.328040717857999727e+06
-7.634000000000000161e-03,-1.247629999999999989e-01,-6.602000000000000229e-03,4.328040720284000039e+06
-8.243999999999999592e-03,-1.247629999999999989e-01,-7.212999999999999794e-03,4.328040722710000351e+06
-9.466000000000000456e-03,-1.180429999999999952e-01,-2.325999999999999943e-03,4.328040725135999732e+06
-1.068799999999999958e-02,-1.101020000000000054e-01,-1.714999999999999945e-03,4.328040727562000044e+06
-1.313100000000000031e-02,-1.015500000000000014e-01,-5.990999999999999798e-03,4.328040729988000356e+06
-1.435299999999999944e-02,-9.238699999999999690e-02,-8.434000000000000524e-03,4.328040732413999736e+06
-1.618599999999999900e-02,-7.955900000000000472e-02,-8.434000000000000524e-03,4.328040734840000048e+06
-1.740699999999999886e-02,-6.917399999999999938e-02,-5.380000000000000233e-03,4.328040737266000360e+06
-1.801799999999999929e-02,-6.856299999999999895e-02,-5.380000000000000233e-03,4.328040739691999741e+06
-1.740699999999999886e-02,-7.283900000000000097e-02,-2.936999999999999941e-03,4.328040742118000053e+06
-1.924000000000000016e-02,-8.261300000000000587e-02,1.179999999999999951e-04,4.328040744544000365e+06
-2.107300000000000145e-02,-9.421999999999999820e-02,1.179999999999999951e-04,4.328040746969999745e+06
-2.596000000000000044e-02,-1.155999999999999944e-01,2.560999999999999908e-03,4.328040749396000057e+06
-3.512300000000000144e-02,-1.461429999999999951e-01,4.394000000000000336e-03,4.328040751822000369e+06
-4.489599999999999841e-02,-1.772970000000000101e-01,6.225999999999999764e-03,4.328040754247999750e+06
-5.405900000000000288e-02,-2.023429999999999951e-01,3.782999999999999904e-03,4.328040756674000062e+06
-6.505500000000000171e-02,-2.267770000000000064e-01,3.171999999999999906e-03,4.328040759100000374e+06
-7.605000000000000648e-02,-2.481569999999999887e-01,3.782999999999999904e-03,4.328040761525999755e+06
-8.948899999999999910e-02,-2.695379999999999998e-01,8.059000000000000191e-03,4.328040763952000067e+06
-1.010960000000000053e-01,-2.854200000000000070e-01,8.670000000000000623e-03,4.328040766378000379e+06
-1.151459999999999984e-01,-2.958049999999999846e-01,9.891999999999999751e-03,4.328040768803999759e+06
-1.334720000000000073e-01,-3.019140000000000157e-01,8.670000000000000623e-03,4.328040771230000071e+06
-1.524089999999999889e-01,-3.037460000000000160e-01,6.837000000000000195e-03,4.328040773655000143e+06
-1.713449999999999973e-01,-2.976369999999999849e-01,1.949999999999999910e-03,4.328040776081000455e+06
-1.872280000000000055e-01,-2.860309999999999797e-01,2.560999999999999908e-03,4.328040778506999835e+06
-1.976130000000000109e-01,-2.780900000000000039e-01,3.171999999999999906e-03,4.328040780933000147e+06
-2.049429999999999863e-01,-2.738140000000000018e-01,1.338999999999999913e-03,4.328040783359000459e+06
-2.049429999999999863e-01,-2.652619999999999978e-01,-4.929999999999999487e-04,4.328040785784999840e+06
-2.006670000000000120e-01,-2.530439999999999912e-01,-4.929999999999999487e-04,4.328040788211000152e+06
-1.957800000000000096e-01,-2.377730000000000121e-01,2.560999999999999908e-03,4.328040790637000464e+06
-1.951690000000000091e-01,-2.225010000000000043e-01,-4.929999999999999487e-04,4.328040793062999845e+06
-1.927260000000000084e-01,-2.145600000000000007e-01,-4.768999999999999802e-03,4.328040795489000157e+06
-1.896710000000000063e-01,-2.029529999999999945e-01,-5.990999999999999798e-03,4.328040797914999537e+06
-1.860060000000000047e-01,-1.901249999999999885e-01,-5.990999999999999798e-03,4.328040800340999849e+06
-1.817300000000000026e-01,-1.791300000000000114e-01,-7.823999999999999358e-03,4.328040802767000161e+06
-1.768430000000000002e-01,-1.748540000000000094e-01,-9.655999999999999653e-03,4.328040805192999542e+06
-1.719559999999999977e-01,-1.742430000000000090e-01,-9.655999999999999653e-03,4.328040807618999854e+06
-1.658479999999999954e-01,-1.711890000000000078e-01,-1.026700000000000008e-02,4.328040810045000166e+06
-1.572949999999999904e-01,-1.785190000000000110e-01,-9.044999999999999221e-03,4.328040812470999546e+06
-1.475219999999999865e-01,-1.931799999999999906e-01,-7.212999999999999794e-03,4.328040814896999858e+06
-1.334720000000000073e-01,-2.096729999999999983e-01,-4.768999999999999802e-03,4.328040817323000170e+06
-1.188109999999999999e-01,-2.170030000000000014e-01,-5.380000000000000233e-03,4.328040819748999551e+06
-1.096479999999999955e-01,-2.218900000000000039e-01,-7.823999999999999358e-03,4.328040822174999863e+06
-1.041500000000000065e-01,-2.133379999999999999e-01,-1.026700000000000008e-02,4.328040824601000175e+06
-1.053719999999999934e-01,-1.937899999999999900e-01,-1.087800000000000052e-02,4.328040827026999556e+06
-1.139239999999999975e-01,-1.699670000000000070e-01,-1.087800000000000052e-02,4.328040829452999867e+06
-1.224760000000000015e-01,-1.412559999999999927e-01,-7.823999999999999358e-03,4.328040831879000179e+06
-1.322500000000000064e-01,-1.101020000000000054e-01,-4.768999999999999802e-03,4.328040834304999560e+06
-1.414130000000000109e-01,-8.200200000000000544e-02,-1.714999999999999945e-03,4.328040836730999872e+06
-1.463000000000000134e-01,-5.695700000000000068e-02,-2.936999999999999941e-03,4.328040839157000184e+06
-1.481329999999999869e-01,-3.985299999999999954e-02,-5.990999999999999798e-03,4.328040841582999565e+06
-1.481329999999999869e-01,-2.824600000000000027e-02,-2.325999999999999943e-03,4.328040844008999877e+06
-1.456890000000000129e-01,-2.580299999999999955e-02,1.179999999999999951e-04,4.328040846435000189e+06
-1.456890000000000129e-01,-2.458099999999999868e-02,1.179999999999999951e-04,4.328040848860999569e+06
-1.499649999999999872e-01,-1.908299999999999927e-02,-6.602000000000000229e-03,4.328040851286999881e+06
-1.585169999999999912e-01,-6.255000000000000143e-03,-1.454300000000000037e-02,4.328040853713000193e+06
-1.689019999999999966e-01,9.627000000000000141e-03,-1.515400000000000080e-02,4.328040856138999574e+06
-1.805080000000000018e-01,1.695800000000000085e-02,-1.026700000000000008e-02,4.328040858564999886e+06
-1.884500000000000064e-01,2.734299999999999925e-02,-5.990999999999999798e-03,4.328040860991000198e+06
-1.908930000000000071e-01,3.406200000000000200e-02,-7.823999999999999358e-03,4.328040863416999578e+06
-1.890600000000000058e-01,3.955999999999999794e-02,-1.148899999999999921e-02,4.328040865842999890e+06
-1.866170000000000051e-01,3.406200000000000200e-02,-9.044999999999999221e-03,4.328040868269000202e+06
-1.866170000000000051e-01,2.367700000000000013e-02,-8.434000000000000524e-03,4.328040870694999583e+06
-1.896710000000000063e-01,1.390399999999999969e-02,-1.332099999999999951e-02,4.328040873120999895e+06
-1.970020000000000104e-01,7.794999999999999846e-03,-2.553899999999999920e-02,4.328040875547000207e+06
-2.024990000000000123e-01,5.962000000000000285e-03,-3.286900000000000238e-02,4.328040877972999588e+06
-2.104409999999999892e-01,5.350999999999999854e-03,-2.859300000000000036e-02,4.328040880398999900e+06
-2.165489999999999915e-01,7.794999999999999846e-03,-1.576500000000000123e-02,4.328040882825000212e+06
-2.220469999999999944e-01,1.023800000000000057e-02,-9.044999999999999221e-03,4.328040885250999592e+06
-2.226579999999999948e-01,1.023800000000000057e-02,-1.271000000000000081e-02,4.328040887676999904e+06
-2.189929999999999932e-01,4.741000000000000422e-03,-1.393199999999999994e-02,4.328040890101999976e+06
-2.177709999999999924e-01,-1.459999999999999981e-04,-1.026700000000000008e-02,4.328040892528000288e+06
-2.141059999999999908e-01,-9.308999999999999567e-03,-1.271000000000000081e-02,4.328040894953999668e+06
-2.147169999999999912e-01,-2.030500000000000013e-02,-2.309500000000000094e-02,4.328040897379999980e+06
-2.177709999999999924e-01,-3.557699999999999751e-02,-3.164700000000000152e-02,4.328040899806000292e+06
-2.232689999999999952e-01,-5.451299999999999896e-02,-2.920400000000000079e-02,4.328040902231999673e+06
-2.312099999999999989e-01,-7.406100000000000183e-02,-2.126300000000000065e-02,4.328040904657999985e+06
-2.397620000000000029e-01,-9.238699999999999690e-02,-1.698600000000000110e-02,4.328040907084000297e+06
-2.415950000000000042e-01,-1.119350000000000067e-01,-2.065200000000000022e-02,4.328040909509999678e+06
-2.403730000000000033e-01,-1.327039999999999886e-01,-2.187300000000000008e-02,4.328040911935999990e+06
-2.367080000000000017e-01,-1.522519999999999984e-01,-1.820799999999999849e-02,4.328040914362000301e+06
-2.318209999999999993e-01,-1.699670000000000070e-01,-1.026700000000000008e-02,4.328040916787999682e+06
-2.287669999999999981e-01,-1.846279999999999866e-01,-7.823999999999999358e-03,4.328040919213999994e+06
-2.244909999999999961e-01,-1.974559999999999926e-01,-1.637600000000000167e-02,4.328040921640000306e+06
-2.214359999999999939e-01,-2.072299999999999975e-01,-2.614899999999999863e-02,4.328040924065999687e+06
-2.220469999999999944e-01,-2.145600000000000007e-01,-3.042600000000000166e-02,4.328040926491999999e+06
-2.208249999999999935e-01,-2.255550000000000055e-01,-2.553899999999999920e-02,4.328040928918000311e+06
-2.196039999999999937e-01,-2.377730000000000121e-01,-1.393199999999999994e-02,4.328040931343999691e+06
-2.196039999999999937e-01,-2.475469999999999893e-01,-4.768999999999999802e-03,4.328040933770000003e+06
-2.171599999999999919e-01,-2.512119999999999909e-01,-2.936999999999999941e-03,4.328040936196000315e+06
-2.116619999999999890e-01,-2.536550000000000193e-01,-5.990999999999999798e-03,4.328040938621999696e+06
-2.055539999999999867e-01,-2.567099999999999937e-01,-1.148899999999999921e-02,4.328040941048000008e+06
-2.000560000000000116e-01,-2.615959999999999952e-01,-1.942999999999999935e-02,4.328040943474000320e+06
-1.939470000000000083e-01,-2.695379999999999998e-01,-2.553899999999999920e-02,4.328040945899999700e+06
-1.878390000000000060e-01,-2.762569999999999748e-01,-2.737099999999999950e-02,4.328040948326000012e+06
-1.805080000000000018e-01,-2.848089999999999788e-01,-2.431699999999999834e-02,4.328040950752000324e+06
-1.719559999999999977e-01,-2.890849999999999809e-01,-1.454300000000000037e-02,4.328040953177999705e+06
-1.609609999999999930e-01,-2.878640000000000088e-01,-9.044999999999999221e-03,4.328040955604000017e+06
-1.475219999999999865e-01,-2.787009999999999765e-01,-6.602000000000000229e-03,4.328040958030000329e+06
-1.365260000000000085e-01,-2.591530000000000222e-01,-2.936999999999999941e-03,4.328040960455999710e+06
-1.267520000000000036e-01,-2.353290000000000104e-01,-5.990999999999999798e-03,4.328040962882000022e+06
-1.163679999999999992e-01,-2.066189999999999971e-01,-1.087800000000000052e-02,4.328040965308000334e+06
-1.065939999999999943e-01,-1.815730000000000122e-01,-1.759700000000000153e-02,4.328040967733999714e+06
-1.010960000000000053e-01,-1.595820000000000016e-01,-2.553899999999999920e-02,4.328040970160000026e+06
-9.559800000000000242e-02,-1.357579999999999898e-01,-2.798199999999999993e-02,4.328040972586000338e+06
-8.948899999999999910e-02,-1.107130000000000059e-01,-2.614899999999999863e-02,4.328040975011999719e+06
-8.276999999999999635e-02,-8.627799999999999359e-02,-1.576500000000000123e-02,4.328040977438000031e+06
-7.727199999999999347e-02,-7.406100000000000183e-02,-9.655999999999999653e-03,4.328040979864000343e+06
-7.238500000000000489e-02,-7.100700000000000067e-02,-7.823999999999999358e-03,4.328040982289999723e+06
-6.810900000000000287e-02,-7.467200000000000226e-02,-5.380000000000000233e-03,4.328040984716000035e+06
-6.322200000000000042e-02,-7.833700000000000385e-02,-8.434000000000000524e-03,4.328040987142000347e+06
-5.833499999999999797e-02,-8.444599999999999329e-02,-1.637600000000000167e-02,4.328040989567999728e+06
-5.772499999999999853e-02,-9.299799999999999733e-02,-2.370600000000000138e-02,4.328040991994000040e+06
-5.711399999999999810e-02,-1.021610000000000018e-01,-2.309500000000000094e-02,4.328040994420000352e+06
-5.833499999999999797e-02,-1.070480000000000043e-01,-1.881899999999999892e-02,4.328040996845999733e+06
-6.139000000000000012e-02,-1.046040000000000025e-01,-2.004099999999999979e-02,4.328040999272000045e+06
-6.322200000000000042e-02,-8.994299999999999518e-02,-2.309500000000000094e-02,4.328041001698000357e+06
-6.810900000000000287e-02,-6.367599999999999649e-02,-2.187300000000000008e-02,4.328041004123999737e+06
-7.605000000000000648e-02,-3.435499999999999665e-02,-1.637600000000000167e-02,4.328041006550000049e+06
-8.521299999999999708e-02,-1.368000000000000075e-03,-1.759700000000000153e-02,4.328041008976000361e+06
-9.437600000000000156e-02,2.917499999999999954e-02,-2.065200000000000022e-02,4.328041011401000433e+06
-1.029290000000000066e-01,6.032900000000000068e-02,-2.248400000000000051e-02,4.328041013826999813e+06
-1.102589999999999959e-01,9.148299999999999488e-02,-2.431699999999999834e-02,4.328041016253000125e+06
-1.163679999999999992e-01,1.171399999999999941e-01,-2.309500000000000094e-02,4.328041018679000437e+06
-1.212540000000000007e-01,1.379090000000000038e-01,-2.126300000000000065e-02,4.328041021104999818e+06
-1.285850000000000048e-01,1.525700000000000112e-01,-1.759700000000000153e-02,4.328041023531000130e+06
-1.316390000000000060e-01,1.660089999999999899e-01,-1.820799999999999849e-02,4.328041025957000442e+06
-1.346930000000000072e-01,1.782259999999999955e-01,-2.126300000000000065e-02,4.328041028382999822e+06
-1.353040000000000076e-01,1.904430000000000012e-01,-2.370600000000000138e-02,4.328041030809000134e+06
-1.322500000000000064e-01,2.020500000000000074e-01,-2.004099999999999979e-02,4.328041033235000446e+06
-1.261410000000000031e-01,2.154890000000000139e-01,-1.454300000000000037e-02,4.328041035660999827e+06
-1.163679999999999992e-01,2.240409999999999902e-01,-5.990999999999999798e-03,4.328041038087000139e+06
-1.084259999999999946e-01,2.295389999999999930e-01,7.290000000000000473e-04,4.328041040513000451e+06
-9.804200000000000415e-02,2.338149999999999951e-01,7.447999999999999760e-03,4.328041042938999832e+06
-9.254400000000000126e-02,2.350369999999999959e-01,1.172400000000000005e-02,4.328041045365000144e+06
-9.009999999999999953e-02,2.417559999999999987e-01,1.172400000000000005e-02,4.328041047791000456e+06
-8.765699999999999881e-02,2.521410000000000040e-01,3.782999999999999904e-03,4.328041050216999836e+06
-8.765699999999999881e-02,2.643579999999999819e-01,-6.602000000000000229e-03,4.328041052643000148e+06
-8.826799999999999924e-02,2.692450000000000121e-01,-1.332099999999999951e-02,4.328041055069000460e+06
-8.826799999999999924e-02,2.674119999999999830e-01,-1.209999999999999964e-02,4.328041057494999841e+06
-8.460299999999999765e-02,2.674119999999999830e-01,-1.209999999999999964e-02,4.328041059921000153e+06
-7.849399999999999433e-02,2.710779999999999856e-01,-1.026700000000000008e-02,4.328041062347000465e+06
-7.116400000000000503e-02,2.710779999999999856e-01,-8.434000000000000524e-03,4.328041064772999845e+06
-6.872000000000000330e-02,2.698559999999999848e-01,-2.936999999999999941e-03,4.328041067199000157e+06
-6.566600000000000215e-02,2.668019999999999836e-01,-1.714999999999999945e-03,4.328041069624999538e+06
-6.200100000000000056e-02,2.698559999999999848e-01,-5.990999999999999798e-03,4.328041072050999850e+06
-5.894599999999999840e-02,2.722990000000000133e-01,-1.576500000000000123e-02,4.328041074477000162e+06
-5.589199999999999724e-02,2.716879999999999851e-01,-2.553899999999999920e-02,4.328041076902999543e+06
-4.917200000000000043e-02,2.747430000000000150e-01,-3.531200000000000311e-02,4.328041079328999855e+06
-4.062000000000000333e-02,2.796299999999999897e-01,-4.386500000000000121e-02,4.328041081755000167e+06
-3.206799999999999928e-02,2.900139999999999940e-01,-4.875100000000000267e-02,4.328041084180999547e+06
-2.351599999999999871e-02,2.997879999999999989e-01,-5.180599999999999788e-02,4.328041086606999859e+06
-1.618599999999999900e-02,3.046749999999999736e-01,-4.630800000000000194e-02,4.328041089033000171e+06
-1.068799999999999958e-02,2.991770000000000262e-01,-3.836699999999999833e-02,4.328041091458999552e+06
-1.525000000000000097e-03,2.924579999999999957e-01,-4.569700000000000151e-02,4.328041093884999864e+06
1.863400000000000126e-02,3.052860000000000018e-01,-1.006750000000000006e-01,4.328041096311000176e+06
1.863400000000000126e-02,3.419380000000000197e-01,-1.330510000000000026e-01,4.328041098736999556e+06
-3.029999999999999924e-04,3.779790000000000094e-01,-8.662499999999999367e-02,4.328041101162999868e+06
